,movie_id,movie_title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Genre,Description,LRD_Input_Text
26,27,Bad Boys (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Bad%20Boys%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action,"Bad Boys is a 1995 American action comedy film, directed by Michael Bay in his feature directorial debut, and produced by Don Simpson and Jerry Bruckheimer. The film stars Martin Lawrence and Will Smith as Marcus Burnett and Mike Lowrey, two Miami narcotics detectives who are investigating $100 million worth of stolen packs of heroin and must also protect a woman from a drug dealer after she witnessed a key murder.","movie_title: Bad Boys (1995). Genre: Action. Summary: Bad Boys is a 1995 American action comedy film, directed by Michael Bay in his feature directorial debut, and produced by Don Simpson and Jerry Bruckheimer. The film stars Martin Lawrence and Will Smith as Marcus Burnett and Mike Lowrey, two Miami narcotics detectives who are investigating $100 million worth of stolen packs of heroin and must also protect a woman from a drug dealer after she witnessed a key murder."
27,28,Apollo 13 (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Apollo%2013%20(1995),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Action, Drama, Thriller","Apollo 13 is a 1995 American docudrama film directed by Ron Howard and starring Tom Hanks, Kevin Bacon, Bill Paxton, Gary Sinise, Ed Harris and Kathleen Quinlan. The screenplay by William Broyles Jr. and Al Reinert dramatizes the aborted 1970 Apollo 13 lunar mission and is an adaptation of the 1994 book Lost Moon: The Perilous Voyage of Apollo 13, by astronaut Jim Lovell and Jeffrey Kluger. ","movie_title: Apollo 13 (1995). Genre: Action, Drama, Thriller. Summary: Apollo 13 is a 1995 American docudrama film directed by Ron Howard and starring Tom Hanks, Kevin Bacon, Bill Paxton, Gary Sinise, Ed Harris and Kathleen Quinlan. The screenplay by William Broyles Jr. and Al Reinert dramatizes the aborted 1970 Apollo 13 lunar mission and is an adaptation of the 1994 book Lost Moon: The Perilous Voyage of Apollo 13, by astronaut Jim Lovell and Jeffrey Kluger. "
28,29,Batman Forever (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Batman%20Forever%20(1995),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Crime","Batman Forever is a 1995 American superhero film based on the DC Comics character Batman by Bob Kane and Bill Finger. It is the third installment of the Batman film series, acting as a standalone sequel to Batman Returns. Directed by Joel Schumacher and produced by Tim Burton and Peter MacGregor-Scott, it stars Val Kilmer as Bruce Wayne / Batman, replacing Michael Keaton, alongside Tommy Lee Jones, Jim Carrey, Nicole Kidman, and Chris O'Donnell. The film follows Batman as he attempts to prevent Two-Face (Jones) and the Riddler (Carrey) from uncovering his secret identity and extracting information from the minds of Gotham City's residents, while at the same time navigating his feelings for psychologist Dr. Chase Meridian (Kidman) and adopting orphaned acrobat Dick Grayson (O'Donnell)—who becomes his partner and best friend, Robin.","movie_title: Batman Forever (1995). Genre: Action, Adventure, Comedy, Crime. Summary: Batman Forever is a 1995 American superhero film based on the DC Comics character Batman by Bob Kane and Bill Finger. It is the third installment of the Batman film series, acting as a standalone sequel to Batman Returns. Directed by Joel Schumacher and produced by Tim Burton and Peter MacGregor-Scott, it stars Val Kilmer as Bruce Wayne / Batman, replacing Michael Keaton, alongside Tommy Lee Jones, Jim Carrey, Nicole Kidman, and Chris O'Donnell. The film follows Batman as he attempts to prevent Two-Face (Jones) and the Riddler (Carrey) from uncovering his secret identity and extracting information from the minds of Gotham City's residents, while at the same time navigating his feelings for psychologist Dr. Chase Meridian (Kidman) and adopting orphaned acrobat Dick Grayson (O'Donnell)—who becomes his partner and best friend, Robin."
29,30,Belle de jour (1967),01-Jan-1967,,http://us.imdb.com/M/title-exact?Belle%20de%20jour%20(1967),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Belle de Jour (pronounced [bɛl də ʒuʁ]) is a 1967 surrealist erotic psychological drama film directed by Luis Buñuel, from a screenplay he co-wrote with Jean-Claude Carrière. Based on the 1928 novel of the same name by Joseph Kessel, the film stars Catherine Deneuve in the leading role as Séverine, a young housewife who spends her midweek afternoons as a high-class prostitute, while her husband is at work. It co-stars Jean Sorel, and Michel Piccoli, and features Geneviève Page, Francisco Rabal, Pierre Clémenti, Francis Blanche and Georges Marchal in supporting roles.","movie_title: Belle de jour (1967). Genre: Drama. Summary: Belle de Jour (pronounced [bɛl də ʒuʁ]) is a 1967 surrealist erotic psychological drama film directed by Luis Buñuel, from a screenplay he co-wrote with Jean-Claude Carrière. Based on the 1928 novel of the same name by Joseph Kessel, the film stars Catherine Deneuve in the leading role as Séverine, a young housewife who spends her midweek afternoons as a high-class prostitute, while her husband is at work. It co-stars Jean Sorel, and Michel Piccoli, and features Geneviève Page, Francisco Rabal, Pierre Clémenti, Francis Blanche and Georges Marchal in supporting roles."
30,31,Crimson Tide (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Crimson%20Tide%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"Drama, Thriller, War","Crimson Tide is a 1995 American submarine action thriller film directed by Tony Scott and produced by Don Simpson and Jerry Bruckheimer. It takes place during a period of political turmoil in Russia, in which ultranationalists threaten to launch nuclear missiles at the United States and Japan.","movie_title: Crimson Tide (1995). Genre: Drama, Thriller, War. Summary: Crimson Tide is a 1995 American submarine action thriller film directed by Tony Scott and produced by Don Simpson and Jerry Bruckheimer. It takes place during a period of political turmoil in Russia, in which ultranationalists threaten to launch nuclear missiles at the United States and Japan."
31,32,Crumb (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Crumb%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,"Crumb is a 1994 American documentary film about the noted underground cartoonist R. Crumb and his family (including his two brothers) and his outlook on life. Directed by Terry Zwigoff and produced by Lynn O'Donnell, it won widespread acclaim. It was released on the film festival circuit in September 1994 before being released theatrically in the United States on April 28, 1995, having been screened at film festivals (and winning the Documentary Prize at Sundance) that year. Jeffery M. Anderson (later critic for the San Francisco Examiner) placed the film on his list of the ten greatest films of all time, labeling it ""the greatest documentary ever made."" The Criterion Collection released the film on DVD and Blu-ray on August 10, 2010.","movie_title: Crumb (1994). Genre: Documentary. Summary: Crumb is a 1994 American documentary film about the noted underground cartoonist R. Crumb and his family (including his two brothers) and his outlook on life. Directed by Terry Zwigoff and produced by Lynn O'Donnell, it won widespread acclaim. It was released on the film festival circuit in September 1994 before being released theatrically in the United States on April 28, 1995, having been screened at film festivals (and winning the Documentary Prize at Sundance) that year. Jeffery M. Anderson (later critic for the San Francisco Examiner) placed the film on his list of the ten greatest films of all time, labeling it ""the greatest documentary ever made."" The Criterion Collection released the film on DVD and Blu-ray on August 10, 2010."
32,33,Desperado (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Desperado%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Action, Romance, Thriller","Desperado is a 1995 American neo-Western action film written, co-produced, edited, and directed by Robert Rodriguez. It is the second part of Rodriguez's Mexico Trilogy. It stars Antonio Banderas as El Mariachi, who seeks revenge on the drug lord who killed his lover. The film was screened out of competition at the 1995 Cannes Film Festival. Desperado grossed $58 million worldwide, and received mixed to positive reviews. Co-starring Salma Hayek, it has been cited as her breakout role in anglophonic American film.","movie_title: Desperado (1995). Genre: Action, Romance, Thriller. Summary: Desperado is a 1995 American neo-Western action film written, co-produced, edited, and directed by Robert Rodriguez. It is the second part of Rodriguez's Mexico Trilogy. It stars Antonio Banderas as El Mariachi, who seeks revenge on the drug lord who killed his lover. The film was screened out of competition at the 1995 Cannes Film Festival. Desperado grossed $58 million worldwide, and received mixed to positive reviews. Co-starring Salma Hayek, it has been cited as her breakout role in anglophonic American film."
33,34,"Doom Generation, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Doom%20Generation,%20The%20(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama","The Doom Generation is a 1995 independent black comedy thriller film co-edited, produced, written, and directed by Gregg Araki. The film stars James Duval  and Rose McGowan as two troubled teenage lovers who pick up an adolescent drifter, played by Johnathon Schaech, and embark on a journey full of sex, violence, and convenience stores.","movie_title: Doom Generation, The (1995). Genre: Comedy, Drama. Summary: The Doom Generation is a 1995 independent black comedy thriller film co-edited, produced, written, and directed by Gregg Araki. The film stars James Duval  and Rose McGowan as two troubled teenage lovers who pick up an adolescent drifter, played by Johnathon Schaech, and embark on a journey full of sex, violence, and convenience stores."
34,35,Free Willy 2: The Adventure Home (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Free%20Willy%202:%20The%20Adventure%20Home%20(1995),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Adventure, Children's, Drama","Free Willy 2: The Adventure Home (also known as Free Willy 2) is a 1995 American family adventure drama film directed by Dwight H. Little from a screenplay by Karen Janszen, Corey Blechman and John Mattson. It is the sequel to the 1993 film Free Willy and second installment in the Free Willy film series distributed by Warner Bros. under their Warner Bros. Family Entertainment label. Jason James Richter, Jayne Atkinson, August Schellenberg, Michael Madsen and Mykelti Williamson reprise their roles from the first film. New cast members include Jon Tenney and Elizabeth Peña. Unlike the previous film where Keiko played Willy, a robotic double created by Edge Innovations was used to play the eponymous whale while the Free Willy Keiko Foundation devised a plan to bring Keiko to the Oregon Coast Aquarium where he would be rehabilitated from poor health, although Keiko did make an uncredited appearance, reprising his role as Willy through an archival clip shown in the film.","movie_title: Free Willy 2: The Adventure Home (1995). Genre: Adventure, Children's, Drama. Summary: Free Willy 2: The Adventure Home (also known as Free Willy 2) is a 1995 American family adventure drama film directed by Dwight H. Little from a screenplay by Karen Janszen, Corey Blechman and John Mattson. It is the sequel to the 1993 film Free Willy and second installment in the Free Willy film series distributed by Warner Bros. under their Warner Bros. Family Entertainment label. Jason James Richter, Jayne Atkinson, August Schellenberg, Michael Madsen and Mykelti Williamson reprise their roles from the first film. New cast members include Jon Tenney and Elizabeth Peña. Unlike the previous film where Keiko played Willy, a robotic double created by Edge Innovations was used to play the eponymous whale while the Free Willy Keiko Foundation devised a plan to bring Keiko to the Oregon Coast Aquarium where he would be rehabilitated from poor health, although Keiko did make an uncredited appearance, reprising his role as Willy through an archival clip shown in the film."
35,36,Mad Love (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Mad%20Love%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Drama, Romance",Mad Love is a 1995 American teen romantic drama film directed by Antonia Bird and starring Drew Barrymore and Chris O'Donnell. It was written by Paula Milne. The original music score is composed by Andy Roberts.,"movie_title: Mad Love (1995). Genre: Drama, Romance. Summary: Mad Love is a 1995 American teen romantic drama film directed by Antonia Bird and starring Drew Barrymore and Chris O'Donnell. It was written by Paula Milne. The original music score is composed by Andy Roberts."
